Run	Cell	Barcode	Species	s4U	Time	ActD	Group	CellLine	Stage	Platform	Label	UMI	Cells	LibStruct	Remark	Cell.Reads	Trimmed.Reads	Trimmed.Ratio	Mapped.Reads	Mapped.Ratio	Mito.Ratio	Filtered.Reads	Filtered.Ratio	FilteredClip.Reads	FilteredClip.Ratio	UMIs	UMIs.2Reads	Duplicate.Reads	Duplicate.Ratio	Unique.Reads	Genes	Isoforms.Assembled	Isoforms.Known	AC.Ratio	AG.Ratio	AT.Ratio	CA.Ratio	CG.Ratio	CT.Ratio	GA.Ratio	GC.Ratio	GT.Ratio	TA.Ratio	TC.Ratio	TG.Ratio	Pe	Pc	Pc_Pe	UMIs.2Reads.Nascent.2TCs	UMIs.2Reads.Nascent.2TCs.Ratio	Genes.2Reads	Genes.2Reads.Nascent.2TCs
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C37	62	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc8_6	396374.0	295464.0	0.7454172069812853	294910.0	0.9981249830774646	0.0630664478557833	264338.0	0.8963344749245532	254934.0	0.9644243355098396	15336.0	9440.0	239598.0	0.9398432535479772	15336.0	3160.0	3862.0	3667.0	1.6788781163151328e-05	0.0001592886798162	3.5215492195878395e-05	2.579646588417387e-05	2.535169923099845e-05	0.0001356538292185	0.0001125222168633	7.36204838957283e-05	6.985580006015128e-05	6.20103136594411e-05	0.0001118787477212	5.160298829002441e-05	0.0001264876170922	0.000111990163326	0.8853844028413276	16.0	0.0016949152542372	2783.0	11.0
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C38	63	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc8_7	452037.0	336713.0	0.7448792908545097	336625.0	0.99973864982938	0.1122379219735678	273998.0	0.8139561826958782	264361.0	0.9648282104248936	14067.0	8891.0	250294.0	0.9467886715514012	14067.0	2331.0	2684.0	2567.0	1.661210381615622e-05	0.0001447626189693	4.212354896239613e-05	2.962860231796533e-05	2.458543596597124e-05	0.0002263120900457	0.0001372365439568	8.661150774166593e-05	0.0001183283979005	0.0001105667235624	0.0001784144857485	0.0001143360436839	0.000200270655042	0.0001779041170126	0.8883184457318054	13.0	0.0014621527387245	2061.0	9.0
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C39	64	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc8_8	368422.0	295670.0	0.8025307934922453	294789.0	0.997020326715595	0.0335882146615222	275524.0	0.9346481720824048	264580.0	0.9602793223094904	14275.0	8687.0	250305.0	0.9460465643661652	14275.0	2776.0	3286.0	3100.0	2.446412107293519e-05	0.0001788938853458	3.92445275545002e-05	3.146503887532218e-05	3.093173313167265e-05	0.0001471923852472	0.0001115500671337	7.844159971964768e-05	8.098840490535053e-05	7.209559116487503e-05	0.0001279290189091	6.992730270878856e-05	0.0001440337292484	0.0001321330696167	0.917375883455908	21.0	0.0024174053182917	2440.0	10.0
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C40	66	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc9_2	330240.0	246405.0	0.7461391715116279	245960.0	0.9981940301536087	0.0688265941978813	215183.0	0.8748698975443161	203679.0	0.9465385276717956	16572.0	9968.0	187107.0	0.9186366783026232	16572.0	3454.0	4284.0	4072.0	2.462593588175857e-05	0.000148909956035	5.079099275612705e-05	2.725401336639018e-05	3.236414087258834e-05	0.0001882230298116	0.000128262912599	0.0001014915258571	0.0001310599231541	0.0001201128567238	0.0001879848476808	0.000111885948729	0.0002114588529345	0.0001882583264782	0.890283494238539	24.0	0.0024077046548956	2967.0	20.0
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C41	67	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc9_3	210023.0	144589.0	0.6884436466482242	144257.0	0.9977038363914268	0.0405619726979758	132484.0	0.918388709040116	125376.0	0.9463482382778298	15564.0	9327.0	109812.0	0.8758614088820827	15564.0	3723.0	4648.0	4364.0	3.317707434002128e-05	0.0002231912273783	5.202768476048791e-05	2.4739551120376147e-05	3.3420095373139706e-05	0.00021223930698	0.0001399472370846	0.0001098726159346	0.0001287193785219	0.0001141606227687	0.0001976329060834	0.0001047495320028	0.000211391444111			35.0	0.0037525463707515	3149.0	19.0
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C42	68	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc9_4	428424.0	304194.0	0.7100302504061398	303804.0	0.9987179234304424	0.0805797988722654	264314.0	0.870014878013456	249328.0	0.9433022844041556	19402.0	12138.0	229926.0	0.9221828274401592	19402.0	3906.0	5207.0	4722.0	2.9184579737394667e-05	0.0003483521113335	6.054247924246766e-05	3.8717656992106926e-05	3.978328057904565e-05	0.000242962177822	0.0001690723354977	0.0001081930600934	0.0001564994416642	0.0001232929537741	0.0002341896051308	0.0001350191857907	0.0002436949573317	0.0002404704487867	0.9867682590550652	53.0	0.0043664524633382	3423.0	28.0
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C43	69	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc9_5	248899.0	180888.0	0.726752618532015	180658.0	0.9987284949803192	0.1227245559366096	151180.0	0.8368298110241451	141150.0	0.9336552454028312	12129.0	7079.0	129021.0	0.9140701381509032	12129.0	2627.0	3524.0	2923.0	2.353978311620826e-05	0.0006173308122225	5.8849457790520646e-05	2.719962386805851e-05	3.367572478902482e-05	0.0002182446010365	0.0001529872147283	0.000105294844145	0.0001257344315379	9.946346385919498e-05	0.0003411974519726	0.0001277916655912	0.0002159631583178			46.0	0.0064980929509817	2201.0	12.0
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C44	70	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc9_6	221811.0	147245.0	0.6638309191158238	147180.0	0.9995585588644776	0.0955367966000204	123859.0	0.841547764641935	115051.0	0.9288868794354872	18154.0	10118.0	96897.0	0.8422091072654736	18154.0	4229.0	5403.0	4795.0	4.218491617388435e-05	0.0003396666954149	6.874578932040413e-05	4.065211701248305e-05	4.6001079777283455e-05	0.0002239432410863	0.0001771472093309	0.0001344450571758	0.0001738111036938	0.0001655199920231	0.0002888290623857	0.0001419217602286	0.0002814479299207			63.0	0.0062265269816169	3358.0	32.0
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C45	71	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc9_7	413332.0	319863.0	0.7738645931115907	318704.0	0.9963765737206242	0.1321853931264535	258594.0	0.8113923891761634	247043.0	0.9553315235465634	13712.0	8225.0	233331.0	0.944495492687508	13712.0	2935.0	3537.0	3309.0	2.3236505116281707e-05	0.0001875922730119	5.044021842314809e-05	3.181486390441614e-05	3.5416546610576464e-05	0.0002130995601144	0.0001421569606955	9.591313010787372e-05	0.0001090440943488	0.0001280176467402	0.0002418794960043	0.0001206320132744	0.0002113270271107	0.000242950492836	1.149642315787344	22.0	0.0026747720364741	2521.0	12.0
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C46	72	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc9_8	407656.0	319077.0	0.7827114037325589	319071.0	0.9999811957615248	0.0580112286063965	290937.0	0.9118252677303798	276997.0	0.952085846764076	19672.0	11277.0	257325.0	0.9289811803015916	19672.0	3032.0	3818.0	3722.0	1.2840186997146175e-05	9.831914614957644e-05	3.338448619258006e-05	1.8918276135791524e-05	2.3551323352720063e-05	0.0001455549000651	0.0001108811891698	6.870998279705616e-05	8.325177809802043e-05	9.284635018979003e-05	0.0001606645538066	8.356171517081105e-05	0.0001543889476706	0.0001613708802423	1.0452230077155296	15.0	0.0013301409949454	2661.0	11.0
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C47	73	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc10_1	584022.0	389878.0	0.6675741667265959	389349.0	0.9986431652978623	0.0698798731175441	334567.0	0.8592984700101965	315896.0	0.944193539709535	36678.0	22058.0	279218.0	0.8838921670423178	36678.0	5124.0	7545.0	6887.0	3.751389938066797e-05	0.0002399927665506	7.422621971474046e-05	4.9595159223906096e-05	4.039751151329078e-05	0.0002407619547778	0.0002440945999179	0.0001479770723378	0.0002065935610378	0.0001700475533787	0.0003180043369832	0.0001765549119169	0.0003305362917938			146.0	0.0066189137727808	4513.0	97.0
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C48	75	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc10_3	403832.0	285405.0	0.7067419124784564	284353.0	0.9963140099157338	0.0864427907395865	243315.0	0.8556793844271029	230759.0	0.9483961120358384	14337.0	8349.0	216422.0	0.9378702455808874	14337.0	3028.0	4021.0	3440.0	3.813638388084014e-05	0.0005616036531023	5.629656668124021e-05	3.124945569595611e-05	4.251975119285832e-05	0.0002259181960969	0.0001593214350866	7.942005072293907e-05	0.000113113405575	9.784100739426149e-05	0.000230556037226	8.379452613468929e-05	0.0001821775788112			57.0	0.0068271649299317	2561.0	23.0
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C49	76	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc10_4	423399.0	266869.0	0.6303014414299514	264736.0	0.992007314450161	0.0735019548392244	232236.0	0.8772361900157137	218923.0	0.9426746929847224	21848.0	13345.0	197075.0	0.9002023542524084	21848.0	3980.0	5535.0	4924.0	3.6302698602988384e-05	0.0002946103617396	7.456015789998384e-05	5.084659582040982e-05	5.084659582040982e-05	0.0002872988635005	0.0002008289610585	0.0001255912890584	0.0001551594014008	0.0001605710908169	0.0003280711405247	0.0001608723498991	0.0002829797977395			95.0	0.0071187710753091	3426.0	39.0
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C50	77	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc10_5	169087.0	111849.0	0.6614878731067438	111788.0	0.9994546218562528	0.1028797641767918	94953.0	0.8494024403334884	89798.0	0.9457099828336124	6981.0	3700.0	82817.0	0.9222588476358048	6981.0	2346.0	2544.0	2427.0	3.892002020456701e-05	0.0002563644809126	5.414959332809323e-05	3.3386555430519634e-05	3.535047045584432e-05	0.0002808398486214	0.0001431997346273	0.0001042276549502	0.0001332301328494	0.0001315476951747	0.0002192461586245	0.0001233259642263	0.0002260336334458			13.0	0.0035135135135135	1790.0	7.0
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C51	78	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc10_6	624275.0	478511.0	0.7665067478274799	477381.0	0.9976385077876998	0.0892622345294125	392038.0	0.8212266512492118	373312.0	0.9522342221927468	25952.0	16385.0	347360.0	0.930481741813818	25952.0	4175.0	5872.0	5145.0	2.646981678876204e-05	0.0003673689724016	5.882181508613786e-05	3.0618547656297384e-05	3.9450821018690855e-05	0.0001934267866364	0.000126354090057	7.962796047356517e-05	9.42817170884921e-05	8.787024704791982e-05	0.0001731476015599	7.951537109910122e-05	0.0001626471850649			60.0	0.0036618858712236	3710.0	23.0
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C52	79	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc10_7	73100.0	50794.0	0.6948563611491108	50495.0	0.994113477969839	0.1157601407978545	42203.0	0.8357857213585503	38638.0	0.9155273321801768	7200.0	3530.0	31438.0	0.8136549510844246	7200.0	2523.0	2748.0	2534.0	4.149632282064338e-05	0.0003665508515823	4.668336317322381e-05	3.9184876205179846e-05	4.7021851446215815e-05	0.0002909477058234	0.0001820154069607	9.83618613373536e-05	0.0001498409663363	0.0001286083837968	0.0002572167675936	0.0001194220706684	0.0002352844139722	0.0002640753171498	1.1223663849701568	25.0	0.0070821529745042	1783.0	11.0
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C53	80	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc10_8	283061.0	196241.0	0.693281660136861	196134.0	0.9994547520650628	0.0967679427337129	158482.0	0.8080292045234381	150794.0	0.9514897590893604	19032.0	10712.0	131762.0	0.873788081753916	19032.0	4097.0	4999.0	4770.0	3.495562269358228e-05	0.0001969929017217	6.141735576068661e-05	3.690113153629743e-05	3.394904101339363e-05	0.0001937309405655	0.0001756293183417	9.554784833463194e-05	0.000129230183359	0.0001242977352047	0.0001939323207536	0.000106192742962	0.0002180118924407	0.0001963568036859	0.9006701491722968	36.0	0.0033607169529499	3367.0	24.0
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C54	81	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc11_1	248747.0	166629.0	0.6698734055084081	164851.0	0.989329588486998	0.0668805801751743	143078.0	0.8679231548489241	136484.0	0.9539132501153216	11023.0	6585.0	125461.0	0.9192359543975852	11023.0	2905.0	3365.0	3239.0	2.574795057270016e-05	0.0001648964494123	3.232189539977254e-05	1.7973036850117452e-05	2.9955061416862424e-05	0.0001755366599028	0.000131435863792	7.077315742646333e-05	8.313037538981405e-05	6.029684601113173e-05	0.0001217532467532	6.145640074211503e-05	0.0001378794154685	0.0001193518284752	0.8656247059769931	18.0	0.0027334851936218	2456.0	10.0
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C55	82	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc11_2	418942.0	333445.0	0.7959216311565801	333215.0	0.9993102310725906	0.0435503127837128	307621.0	0.923190732710112	296259.0	0.9630649402999144	14014.0	8687.0	282245.0	0.95269679570916	14014.0	2580.0	3123.0	2981.0	2.082242634810337e-05	0.0001378246315422	4.0653308584392304e-05	1.4675436987342436e-05	2.306140098010954e-05	0.0001944495400822	0.0001030487495258	6.272532579832912e-05	8.363376773110549e-05	6.347892233060462e-05	0.0001146888092527	5.8144559109545416e-05	0.0001280660814888	0.0001165023856118	0.909705241680161	12.0	0.0013813744675952	2300.0	9.0
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C56	83	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc11_3	560277.0	386480.0	0.6898016516830068	384277.0	0.9942998344028152	0.0997842852510327	319248.0	0.830775716475355	305071.0	0.9555925174159274	27696.0	16511.0	277375.0	0.9092145762789644	27696.0	4385.0	5769.0	5401.0	2.5274115009630585e-05	0.0001980571558027	4.756128915448665e-05	3.4559476859675505e-05	3.506033884314906e-05	0.0002193775487614	0.000158723253662	0.0001067560846853	0.0001234514195149	0.0001106631692852	0.0001970344233614	0.0001084548133571	0.0002127626587142	0.0002032402740682	0.9552440982663636	40.0	0.0024226273393495	3816.0	27.0
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C57	84	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc11_4	490380.0	347843.0	0.7093335780415189	346918.0	0.997340754305822	0.0708024113886406	310890.0	0.8961483693552943	292658.0	0.9413554633471646	21639.0	13203.0	271019.0	0.9260604528152314	21639.0	3882.0	5543.0	4782.0	4.317416457991538e-05	0.0004646757841646	8.053642238945753e-05	4.483094559594703e-05	5.256041897455859e-05	0.0002720774629271	0.0001846557462342	0.000127749258401	0.000180010318656	0.0001751869703796	0.0003435213891969	0.0001644612374993	0.0002960405829312			112.0	0.0084829205483602	3414.0	52.0
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C58	85	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc11_5	341246.0	222268.0	0.6513424333178996	221805.0	0.9979169291126028	0.1162859803086431	178436.0	0.8044723969252271	166317.0	0.9320820910578584	12994.0	7704.0	153323.0	0.9218720876398684	12994.0	3212.0	4191.0	3663.0	3.257748904814627e-05	0.0004011685079928	6.934351240248278e-05	4.7607610584723095e-05	4.7607610584723095e-05	0.000286715497454	0.0002169594455414	0.000131671939363	0.0001900265488535	0.0001606040689658	0.0003083598124144	0.000152697407109	0.0002977886394254			51.0	0.006619937694704	2706.0	19.0
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C59	86	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc11_6	486156.0	380041.0	0.7817264417182962	380030.0	0.9999710557545108	0.0722079922229564	339763.0	0.894042575586138	325000.0	0.9565491239481638	17891.0	11436.0	307109.0	0.9449507692307691	17891.0	2767.0	3554.0	3398.0	2.2235626486754844e-05	0.0001427122936331	4.487553709145069e-05	2.780811714661338e-05	2.951938589409728e-05	0.0001505916497785	0.0001119489545099	8.770008349694585e-05	9.497474480083998e-05	9.994904819631948e-05	0.0001723565808896	9.506265028449942e-05	0.000174408966872	0.0001749254942288	1.0029615871595587	19.0	0.0016614200769499	2486.0	12.0
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C60	87	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc11_7	358488.0	274068.0	0.764510945973087	272993.0	0.9960776157741874	0.1175673740473969	227995.0	0.8351679347089486	214501.0	0.9408144915458672	17566.0	10426.0	196935.0	0.91810760788994	17566.0	3588.0	4489.0	4231.0	2.764304497095144e-05	0.0001954480081044	4.8667332695337046e-05	2.5576899984350405e-05	3.2946515234078485e-05	0.0002241230049476	0.0001198244470304	9.261008109474864e-05	0.0001121069402725	0.0001091209461885	0.0001746781037824	0.0001015078569196	0.0001905145004663	0.0001770390366232	0.9292680409621435	24.0	0.0023019374640322	3080.0	12.0
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C61	88	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc11_8	513880.0	384630.0	0.7484821359072157	383440.0	0.9969061175675324	0.0507142837553581	346139.0	0.902720112664302	330747.0	0.9555323150526234	16989.0	10722.0	313758.0	0.9486344547342832	16989.0	3122.0	4022.0	3702.0	2.35386610738808e-05	0.0002550021616337	5.0215810290945696e-05	2.787495296101688e-05	3.135932208114399e-05	0.0002034000473874	0.0001496438313713	8.970474905096453e-05	0.0001064224522831	8.913927119731869e-05	0.0001774295969546	8.064981679757406e-05	0.0001773165045326	0.0001828462141159	1.0311855323218564	31.0	0.0028912516321581	2802.0	18.0
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C62	90	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc12_2	341455.0	266538.0	0.7805948075148995	263629.0	0.989085983987274	0.1084537598235653	223146.0	0.8464395039999393	212748.0	0.9534027049555	12171.0	7068.0	200577.0	0.942791471600203	12171.0	2555.0	2961.0	2829.0	2.2841212901831253e-05	0.0001593313875591	4.791083681847531e-05	3.1069464750796004e-05	3.1069464750796004e-05	0.0002079264179476	0.000116353284721	0.0001022327404587	0.0001123995323275	8.748576109316455e-05	0.0001797652625202	9.108106634356856e-05	0.0001811607063628			22.0	0.0031126202603282	2181.0	10.0
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C63	91	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc12_3	512194.0	395322.0	0.771820833512302	393916.0	0.9964434056288292	0.0468167759234041	361184.0	0.916906142426304	347892.0	0.9631988127934792	19233.0	11623.0	328659.0	0.944715601393536	19233.0	3763.0	4593.0	4355.0	2.4366391981056768e-05	0.0001269234447968	3.7822459194476176e-05	2.8564911108036984e-05	2.325999904511583e-05	0.0001566989409355	0.0001291952242737	8.270018780945877e-05	9.413339349740236e-05	8.033490730244308e-05	0.0001443699783406	7.994681596281775e-05	0.0001618783702873	0.000149607036435	0.9241941104885046	29.0	0.002495052912329	3295.0	20.0
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C64	92	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc12_4	612847.0	466904.0	0.7618606275301992	466244.0	0.9985864331854084	0.1776601110591616	357046.0	0.7657921603280685	343138.0	0.9610470359561512	22094.0	13944.0	321044.0	0.935611911242707	22094.0	3228.0	3936.0	3781.0	2.326673875662548e-05	0.0001115326207063	4.3578971004473125e-05	1.987090788267452e-05	3.171702604349971e-05	0.0001899200234171	0.0001415168451475	0.0001084591044175	0.0001199735983796	0.0001447356215955	0.0002270989863708	0.000146734732391	0.0002380179329118	0.0002286602930895	0.9606851479305656	27.0	0.0019363166953528	2853.0	20.0
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C65	93	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc12_5	560300.0	426208.0	0.7606782081028021	426204.0	0.9999906149110294	0.1243657184834099	348062.0	0.8166558737130576	328265.0	0.9431222023662452	21154.0	12818.0	307111.0	0.9355581618509436	21154.0	3562.0	4576.0	4226.0	1.856609082031773e-05	0.000211010762977	4.5701146634628256e-05	2.865402740099453e-05	2.633072788199497e-05	0.0001986421088744	0.0001209049810667	7.53835273518386e-05	8.776536276228551e-05	0.0001036735918807	0.0001520026347123	8.691432702782233e-05	0.0001665491080026	0.0001555775642529	0.9341242719262794	25.0	0.0019503822749258	3090.0	14.0
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C66	94	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc12_6	427361.0	323324.0	0.7565594427193871	322854.0	0.9985463497915404	0.0842495845568986	281596.0	0.872208490525129	267118.0	0.9485859174135997	26177.0	15566.0	240941.0	0.9020021114264108	26177.0	3896.0	5205.0	4828.0	2.512723770477318e-05	0.000197704419743	4.970222842702388e-05	2.561300200353941e-05	3.194092014559033e-05	0.0001868242499081	0.0001367078375197	8.491170032283428e-05	0.0001018940403874	0.0001110745210701	0.0001791039025385	0.0001134826407681	0.0001934912422706	0.0001814003237272	0.9375118046609536	35.0	0.0022484902993704	3383.0	20.0
20220719_K562ActD3h00uM	20220719_K562ActD3h00uM.C67	95	Human	0	3.0	3.0	K562	K562		R10	K562	20	1	struct2	K562_Actd 3h_0UM_3h_sc12_7	640239.0	478270.0	0.747017910499048	475761.0	0.9947540092416416	0.1638151335617615	364840.0	0.7668556270900725	348942.0	0.9564247341300296	21392.0	12737.0	327550.0	0.9386946827839584	21392.0	3792.0	4974.0	4573.0	2.388164927342605e-05	0.0002499164142275	4.3390602201013525e-05	2.432907058526897e-05	2.174871461410408e-05	0.0002034794994404	0.0001126993109785	7.052349521356346e-05	8.435163152994846e-05	8.134648773828801e-05	0.0001401774297632	5.592571032007301e-05	0.000139475247564	0.0001413487022669	1.0134321661773025	33.0	0.0025908769725995	3299.0	14.0
